timestamp,user,event,content
2017-02-14 06:15:46.234000,69p8rvw,LocationCollector,"{'gps_time': 1487049337999, 'dop': '2.5', 'geo_location': {'altitude': 121.88484027606692, 'longitude': 4.89576789462097, 'latitude': 50.780542697596864}, 'heading': 349.01303, 'record_time': datetime.datetime(2017, 2, 14, 6, 15, 46, 178000), 'accuracy': 192, 'speed': 3.3177888}"
2017-02-14 06:15:49.280000,69p8rvw,LocationCollector,"{'gps_time': 1487049350999, 'dop': '2.5', 'geo_location': {'altitude': 122.25991988964235, 'longitude': 4.895162951926872, 'latitude': 50.782757722343405}, 'heading': 348.87396, 'record_time': datetime.datetime(2017, 2, 14, 6, 15, 49, 232000), 'accuracy': 192, 'speed': 59.105392}"
2017-02-14 06:15:51.312000,69p8rvw,LocationCollector,"{'gps_time': 1487049350999, 'dop': '2.5', 'geo_location': {'altitude': 122.25991988964235, 'longitude': 4.895162951926872, 'latitude': 50.782757722343405}, 'heading': 348.87396, 'record_time': datetime.datetime(2017, 2, 14, 6, 15, 51, 299000), 'accuracy': 192, 'speed': 59.105392}"
2017-02-14 06:15:56.434000,69p8rvw,LocationCollector,"{'gps_time': 1487049350999, 'dop': '2.5', 'geo_location': {'altitude': 122.25991988964235, 'longitude': 4.895162951926872, 'latitude': 50.782757722343405}, 'heading': 348.87396, 'record_time': datetime.datetime(2017, 2, 14, 6, 15, 56, 424000), 'accuracy': 192, 'speed': 59.105392}"
2017-02-14 06:16:00.281000,69p8rvw,LocationCollector,"{'gps_time': 1487049361999, 'dop': '2.5', 'geo_location': {'altitude': 121.11159871214362, 'longitude': 4.894933818738559, 'latitude': 50.784262249221825}, 'heading': 349.05243, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 0, 249000), 'accuracy': 64, 'speed': 62.06404}"
2017-02-14 06:16:01.542000,69p8rvw,LocationCollector,"{'gps_time': 1487049361999, 'dop': '2.5', 'geo_location': {'altitude': 121.11159871214362, 'longitude': 4.894933818738559, 'latitude': 50.784262249221825}, 'heading': 349.05243, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 1, 514000), 'accuracy': 64, 'speed': 62.06404}"
2017-02-14 06:16:06.659000,69p8rvw,LocationCollector,"{'gps_time': 1487049361999, 'dop': '2.5', 'geo_location': {'altitude': 121.11159871214362, 'longitude': 4.894933818738559, 'latitude': 50.784262249221825}, 'heading': 349.05243, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 6, 650000), 'accuracy': 64, 'speed': 62.06404}"
2017-02-14 06:16:06.720000,69p8rvw,LocationCollector,"{'gps_time': 1487049361999, 'dop': '2.5', 'geo_location': {'altitude': 121.11159871214362, 'longitude': 4.894933818738559, 'latitude': 50.784262249221825}, 'heading': 349.05243, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 6, 666000), 'accuracy': 64, 'speed': 62.06404}"
2017-02-14 06:16:11.895000,69p8rvw,LocationCollector,"{'gps_time': 1487049361999, 'dop': '2.5', 'geo_location': {'altitude': 121.11159871214362, 'longitude': 4.894933818738559, 'latitude': 50.784262249221825}, 'heading': 349.05243, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 11, 887000), 'accuracy': 64, 'speed': 62.06404}"
2017-02-14 06:16:15.265000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '2.5', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 15, 242000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:17.062000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '2.5', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 17, 48000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:22.039000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '2.5', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 22, 27000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:22.100000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '2.5', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 22, 44000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:27.430000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '140.0', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 27, 391000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:32.290000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '140.0', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 32, 240000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:32.423000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '140.0', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 32, 347000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:37.282000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '140.0', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 37, 272000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:42.433000,69p8rvw,LocationCollector,"{'gps_time': 1487049376999, 'dop': '5.7', 'geo_location': {'altitude': 120.51992837119757, 'longitude': 4.893537696682933, 'latitude': 50.7882867020548}, 'heading': 348.66098, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 42, 423000), 'accuracy': 96, 'speed': 0}"
2017-02-14 06:16:46.264000,69p8rvw,LocationCollector,"{'gps_time': 1487049407999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895905190578582, 'latitude': 50.780215468612}, 'heading': 336.18643, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 46, 238000), 'accuracy': 250, 'speed': 0.58342427}"
2017-02-14 06:16:47.586000,69p8rvw,LocationCollector,"{'gps_time': 1487049407999, 'dop': '5.7', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895905190578582, 'latitude': 50.780215468612}, 'heading': 336.18643, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 47, 569000), 'accuracy': 250, 'speed': 0.58342427}"
2017-02-14 06:16:52.722000,69p8rvw,LocationCollector,"{'gps_time': 1487049407999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895905190578582, 'latitude': 50.780215468612}, 'heading': 336.18643, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 52, 710000), 'accuracy': 250, 'speed': 0.58342427}"
2017-02-14 06:16:57.814000,69p8rvw,LocationCollector,"{'gps_time': 1487049407999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895905190578582, 'latitude': 50.780215468612}, 'heading': 336.18643, 'record_time': datetime.datetime(2017, 2, 14, 6, 16, 57, 801000), 'accuracy': 250, 'speed': 0.58342427}"
2017-02-14 06:17:03.010000,69p8rvw,LocationCollector,"{'gps_time': 1487049407999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895905190578582, 'latitude': 50.780215468612}, 'heading': 336.18643, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 2, 920000), 'accuracy': 250, 'speed': 0.58342427}"
2017-02-14 06:17:03.260000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 3, 240000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:08.040000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 8, 30000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:13.216000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 13, 208000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:13.256000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 13, 225000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:18.361000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 18, 349000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:18.392000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 18, 362000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:23.479000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 23, 465000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:33.768000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 33, 758000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:33.839000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 33, 778000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:38.856000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 38, 844000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:43.871000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 43, 858000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:43.944000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 43, 877000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:49.396000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 49, 323000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:49.416000,69p8rvw,LocationCollector,"{'gps_time': 1487049424999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.895367414915326, 'latitude': 50.78036991796593}, 'heading': 336.29947, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 49, 366000), 'accuracy': 250, 'speed': 0}"
2017-02-14 06:17:52.262000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 52, 225000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:17:54.967000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 17, 54, 393000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:19.774000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 19, 732000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:19.834000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '5.8', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 19, 797000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:25.115000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 25, 86000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:30.228000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 30, 202000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:35.399000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 35, 333000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:40.428000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 40, 407000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:48.619000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 45, 868000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:51.046000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 50, 963000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:56.426000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 56, 282000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:18:56.664000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 18, 56, 637000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:01.322000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 1, 276000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:06.390000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 6, 381000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:21.695000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 21, 678000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:26.784000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 26, 776000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:31.876000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 31, 860000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:52.351000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 52, 308000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:52.485000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 52, 397000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:57.443000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 57, 429000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:19:57.499000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 19, 57, 445000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:02.521000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 2, 508000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:07.715000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 7, 696000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:12.773000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 12, 763000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:12.823000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 12, 780000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:18.215000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 18, 159000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:18.232000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 18, 170000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:23.268000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 23, 256000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:28.372000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 28, 366000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:43.749000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 43, 741000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:48.879000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 48, 866000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:48.916000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 48, 879000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:53.989000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 53, 976000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:20:59.125000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 20, 59, 105000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:21:04.237000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 21, 4, 221000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:21:04.279000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 21, 4, 240000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:21:09.456000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 21, 9, 353000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:21:14.445000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 21, 14, 437000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:21:19.603000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 21, 19, 590000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:21:24.564000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 21, 24, 542000), 'accuracy': 192, 'speed': 160.38823}"
2017-02-14 06:21:34.791000,69p8rvw,LocationCollector,"{'gps_time': 1487049473999, 'dop': '140.0', 'geo_location': {'altitude': 121.92140892769861, 'longitude': 4.8777312279861365, 'latitude': 50.797776864670425}, 'heading': 326.12347, 'record_time': datetime.datetime(2017, 2, 14, 6, 21, 34, 763000), 'accuracy': 192, 'speed': 160.38823}"
